pdb,uniprot_id,database,reason
AF-G9HW97-model,G9HW97,afdb,explicit_uniprot_removal
AF-F2X641-model,F2X641,afdb,explicit_uniprot_removal
AF-A0A0A7C9M2-model,A0A0A7C9M2,afdb,explicit_uniprot_removal
AF-A0A1S5QR73-model,A0A1S5QR73,afdb,explicit_uniprot_removal
AF-A0A1X9I494-model,A0A1X9I494,afdb,explicit_uniprot_removal
AF-A0A0A7C7Z0-model,A0A0A7C7Z0,afdb,explicit_uniprot_removal
AF-G1EMU4-model,G1EMU4,afdb,explicit_uniprot_removal
AF-A0A2I4PZK2-model,A0A2I4PZK2,afdb,explicit_uniprot_removal
AF-A0A5A4LIR0-model,A0A5A4LIR0,afdb,explicit_uniprot_removal
AF-A0A120GWC3-model,A0A120GWC3,afdb,explicit_uniprot_removal
AF-G1C121-model,G1C121,afdb,explicit_uniprot_removal
AF-H6A2E0-model,H6A2E0,afdb,explicit_uniprot_removal
AF-V5J9V0-model,V5J9V0,afdb,explicit_uniprot_removal
AF-G1EQG7-model,G1EQG7,afdb,explicit_uniprot_removal
AF-I1VXL8-model,I1VXL8,afdb,explicit_uniprot_removal
AF-E5DCQ7-model,E5DCQ7,afdb,explicit_uniprot_removal
AF-I6M570-model,I6M570,afdb,explicit_uniprot_removal
AF-G1EQC2-model,G1EQC2,afdb,explicit_uniprot_removal
AF-M9P9U9-model,M9P9U9,afdb,explicit_uniprot_removal
AF-D7RJ42-model,D7RJ42,afdb,explicit_uniprot_removal
AF-G0WVD1-model,G0WVD1,afdb,explicit_uniprot_removal
AF-D2DKG1-model,D2DKG1,afdb,explicit_uniprot_removal
AF-C8CH84-model,C8CH84,afdb,explicit_uniprot_removal
AF-Q8HWQ7-model,Q8HWQ7,afdb,explicit_uniprot_removal
AF-D6MLD9-model,D6MLD9,afdb,explicit_uniprot_removal
AF-E9LY51-model,E9LY51,afdb,explicit_uniprot_removal
AF-W0NUA7-model,W0NUA7,afdb,explicit_uniprot_removal
AF-M9P9R1-model,M9P9R1,afdb,explicit_uniprot_removal
AF-D3U735-model,D3U735,afdb,explicit_uniprot_removal
AF-C9WEU0-model,C9WEU0,afdb,explicit_uniprot_removal
AF-D7GL16-model,D7GL16,afdb,explicit_uniprot_removal
AF-A0A1X9I4B2-model,A0A1X9I4B2,afdb,explicit_uniprot_removal
AF-A0A0A7C7D9-model,A0A0A7C7D9,afdb,explicit_uniprot_removal
AF-A0A1L2BME2-model,A0A1L2BME2,afdb,explicit_uniprot_removal
AF-Q5K100-model,Q5K100,afdb,explicit_uniprot_removal
AF-D3JWS1-model,D3JWS1,afdb,explicit_uniprot_removal
AF-C5J002-model,C5J002,afdb,explicit_uniprot_removal
AF-A0A5K0UDI3-model,A0A5K0UDI3,afdb,explicit_uniprot_removal
AF-F2X637-model,F2X637,afdb,explicit_uniprot_removal
AF-Q0ZP94-model,Q0ZP94,afdb,explicit_uniprot_removal
AF-J7F4Z4-model,J7F4Z4,afdb,explicit_uniprot_removal
AF-Q56SH8-model,Q56SH8,afdb,explicit_uniprot_removal
AF-Q209I3-model,Q209I3,afdb,explicit_uniprot_removal
AF-A0A120GVU1-model,A0A120GVU1,afdb,explicit_uniprot_removal
AF-M9PAC7-model,M9PAC7,afdb,explicit_uniprot_removal
AF-W0NUC1-model,W0NUC1,afdb,explicit_uniprot_removal
AF-G1EQ80-model,G1EQ80,afdb,explicit_uniprot_removal
AF-C6K4K3-model,C6K4K3,afdb,explicit_uniprot_removal
AF-M9P9Q7-model,M9P9Q7,afdb,explicit_uniprot_removal
AF-S4TZE3-model,S4TZE3,afdb,explicit_uniprot_removal
AF-M9P9N5-model,M9P9N5,afdb,explicit_uniprot_removal
AF-E2GJR5-model,E2GJR5,afdb,explicit_uniprot_removal
AF-F8R1B3-model,F8R1B3,afdb,explicit_uniprot_removal
AF-D5FUE9-model,D5FUE9,afdb,explicit_uniprot_removal
AF-M9P9V0-model,M9P9V0,afdb,explicit_uniprot_removal
AF-G1ENR1-model,G1ENR1,afdb,explicit_uniprot_removal
AF-D2DKJ9-model,D2DKJ9,afdb,explicit_uniprot_removal
AF-G4XN20-model,G4XN20,afdb,explicit_uniprot_removal
AF-A0A0G2R1B5-model,A0A0G2R1B5,afdb,explicit_uniprot_removal
AF-A0A2H4FZ63-model,A0A2H4FZ63,afdb,explicit_uniprot_removal
AF-A0A141AZA1-model,A0A141AZA1,afdb,explicit_uniprot_removal
AF-M1F4D2-model,M1F4D2,afdb,explicit_uniprot_removal
AF-A0A858LFM7-model,A0A858LFM7,afdb,explicit_uniprot_removal
AF-V5N0B6-model,V5N0B6,afdb,explicit_uniprot_removal
AF-A0A0A7C6E1-model,A0A0A7C6E1,afdb,explicit_uniprot_removal
AF-J7F7C2-model,J7F7C2,afdb,explicit_uniprot_removal
AF-D0VE41-model,D0VE41,afdb,explicit_uniprot_removal
AF-D5FZK3-model,D5FZK3,afdb,explicit_uniprot_removal
AF-F2VNS6-model,F2VNS6,afdb,explicit_uniprot_removal
AF-G1EQC1-model,G1EQC1,afdb,explicit_uniprot_removal
AF-E3SWI1-model,E3SWI1,afdb,explicit_uniprot_removal
AF-A3F967-model,A3F967,afdb,explicit_uniprot_removal
AF-A0A1P7ZSS7-model,A0A1P7ZSS7,afdb,explicit_uniprot_removal
AF-E5G052-model,E5G052,afdb,explicit_uniprot_removal
AF-E2D5R3-model,E2D5R3,afdb,explicit_uniprot_removal
AF-C5IZW6-model,C5IZW6,afdb,explicit_uniprot_removal
AF-D4HP86-model,D4HP86,afdb,explicit_uniprot_removal
AF-D3JTB1-model,D3JTB1,afdb,explicit_uniprot_removal
AF-F1CCJ4-model,F1CCJ4,afdb,explicit_uniprot_removal
AF-A9XFY3-model,A9XFY3,afdb,explicit_uniprot_removal
AF-I3UI65-model,I3UI65,afdb,explicit_uniprot_removal
AF-A0A0E3DCS8-model,A0A0E3DCS8,afdb,explicit_uniprot_removal
AF-G0WVB6-model,G0WVB6,afdb,explicit_uniprot_removal
AF-B9VPL8-model,B9VPL8,afdb,explicit_uniprot_removal
AF-G1EPV3-model,G1EPV3,afdb,explicit_uniprot_removal
AF-A0A1C3PHF4-model,A0A1C3PHF4,afdb,explicit_uniprot_removal
AF-Q6T614-model,Q6T614,afdb,explicit_uniprot_removal
AF-A0A068B433-model,A0A068B433,afdb,explicit_uniprot_removal
AF-D9U3G7-model,D9U3G7,afdb,explicit_uniprot_removal
AF-A0A2H4G3M7-model,A0A2H4G3M7,afdb,explicit_uniprot_removal
AF-D6MLB5-model,D6MLB5,afdb,explicit_uniprot_removal
AF-Q5EDF6-model,Q5EDF6,afdb,explicit_uniprot_removal
AF-G1ENW0-model,G1ENW0,afdb,explicit_uniprot_removal
AF-A0A6C1HWI3-model,A0A6C1HWI3,afdb,explicit_uniprot_removal
AF-A0A6C0SHD4-model,A0A6C0SHD4,afdb,explicit_uniprot_removal
AF-A0A7M4BIE7-model,A0A7M4BIE7,afdb,explicit_uniprot_removal
AF-G9HW92-model,G9HW92,afdb,explicit_uniprot_removal
AF-Q2PZA0-model,Q2PZA0,afdb,explicit_uniprot_removal
AF-A0A0G4PZI4-model,A0A0G4PZI4,afdb,explicit_uniprot_removal
AF-A0A068B2J5-model,A0A068B2J5,afdb,explicit_uniprot_removal
AF-D7NNW1-model,D7NNW1,afdb,explicit_uniprot_removal
AF-D5G2K2-model,D5G2K2,afdb,explicit_uniprot_removal
AF-A0A0A7C7P6-model,A0A0A7C7P6,afdb,explicit_uniprot_removal
AF-Q9TQ33-model,Q9TQ33,afdb,explicit_uniprot_removal
AF-Q25BN6-model,Q25BN6,afdb,explicit_uniprot_removal
AF-A0A1C8DTP4-model,A0A1C8DTP4,afdb,explicit_uniprot_removal
AF-A0A0E3DCT7-model,A0A0E3DCT7,afdb,explicit_uniprot_removal
AF-D4HPJ9-model,D4HPJ9,afdb,explicit_uniprot_removal
AF-M1F370-model,M1F370,afdb,explicit_uniprot_removal
AF-A0A0A7C4B5-model,A0A0A7C4B5,afdb,explicit_uniprot_removal
AF-A0A679A0S1-model,A0A679A0S1,afdb,explicit_uniprot_removal
AF-A0A0A7C644-model,A0A0A7C644,afdb,explicit_uniprot_removal
AF-Q8HWP6-model,Q8HWP6,afdb,explicit_uniprot_removal
AF-A1DZU1-model,A1DZU1,afdb,explicit_uniprot_removal
AF-G0ZMH9-model,G0ZMH9,afdb,explicit_uniprot_removal
AF-Q8WLS7-model,Q8WLS7,afdb,explicit_uniprot_removal
AF-E9LY59-model,E9LY59,afdb,explicit_uniprot_removal
AF-A0A141AZ90-model,A0A141AZ90,afdb,explicit_uniprot_removal
AF-A0A0K0KRK4-model,A0A0K0KRK4,afdb,explicit_uniprot_removal
AF-D4HPK3-model,D4HPK3,afdb,explicit_uniprot_removal
AF-E2D5S9-model,E2D5S9,afdb,explicit_uniprot_removal
AF-R9QZG1-model,R9QZG1,afdb,explicit_uniprot_removal
AF-A0A1X9I429-model,A0A1X9I429,afdb,explicit_uniprot_removal
AF-G1EQ89-model,G1EQ89,afdb,explicit_uniprot_removal
AF-H9BQ82-model,H9BQ82,afdb,explicit_uniprot_removal
AF-F2VP82-model,F2VP82,afdb,explicit_uniprot_removal
AF-A0A0B7M9W0-model,A0A0B7M9W0,afdb,explicit_uniprot_removal
AF-C6K4I8-model,C6K4I8,afdb,explicit_uniprot_removal
AF-C6K6J5-model,C6K6J5,afdb,explicit_uniprot_removal
AF-C0KXH2-model,C0KXH2,afdb,explicit_uniprot_removal
AF-A0A060VCZ6-model,A0A060VCZ6,afdb,explicit_uniprot_removal
AF-A0A0N7A4P9-model,A0A0N7A4P9,afdb,explicit_uniprot_removal
AF-M9P9V6-model,M9P9V6,afdb,explicit_uniprot_removal
AF-Q3BER0-model,Q3BER0,afdb,explicit_uniprot_removal
AF-A0A1S5QR81-model,A0A1S5QR81,afdb,explicit_uniprot_removal
AF-A0A2I4PZ81-model,A0A2I4PZ81,afdb,explicit_uniprot_removal
AF-F4ZZU6-model,F4ZZU6,afdb,explicit_uniprot_removal
AF-A0A6G9W189-model,A0A6G9W189,afdb,explicit_uniprot_removal
AF-A0A0A7C4R0-model,A0A0A7C4R0,afdb,explicit_uniprot_removal
AF-Q006A6-model,Q006A6,afdb,explicit_uniprot_removal
AF-A0A1X9I463-model,A0A1X9I463,afdb,explicit_uniprot_removal
AF-E3SWL6-model,E3SWL6,afdb,explicit_uniprot_removal
AF-A0A2U7N6Q1-model,A0A2U7N6Q1,afdb,explicit_uniprot_removal
AF-A0A2I4PZB5-model,A0A2I4PZB5,afdb,explicit_uniprot_removal
AF-A0A0G2R0S1-model,A0A0G2R0S1,afdb,explicit_uniprot_removal
AF-K9L8C4-model,K9L8C4,afdb,explicit_uniprot_removal
AF-A0A7L4X794-model,A0A7L4X794,afdb,explicit_uniprot_removal
AF-E2GJL4-model,E2GJL4,afdb,explicit_uniprot_removal
AF-A8YQI6-model,A8YQI6,afdb,explicit_uniprot_removal
AF-D7NP70-model,D7NP70,afdb,explicit_uniprot_removal
AF-D5FZL5-model,D5FZL5,afdb,explicit_uniprot_removal
AF-I6NN14-model,I6NN14,afdb,explicit_uniprot_removal
AF-A0A4P2SRU7-model,A0A4P2SRU7,afdb,explicit_uniprot_removal
AF-A0A2I7FSU5-model,A0A2I7FSU5,afdb,explicit_uniprot_removal
AF-A2BCX4-model,A2BCX4,afdb,explicit_uniprot_removal
AF-A0A0A7C973-model,A0A0A7C973,afdb,explicit_uniprot_removal
AF-M9PAA8-model,M9PAA8,afdb,explicit_uniprot_removal
AF-A0A0E3DC19-model,A0A0E3DC19,afdb,explicit_uniprot_removal
AF-A0A0A7C990-model,A0A0A7C990,afdb,explicit_uniprot_removal
AF-G3D6K5-model,G3D6K5,afdb,explicit_uniprot_removal
AF-A0A2U7NEA3-model,A0A2U7NEA3,afdb,explicit_uniprot_removal
AF-C7E578-model,C7E578,afdb,explicit_uniprot_removal
AF-A0A0A7C8M7-model,A0A0A7C8M7,afdb,explicit_uniprot_removal
AF-G9HRL7-model,G9HRL7,afdb,explicit_uniprot_removal
AF-D2DKL0-model,D2DKL0,afdb,explicit_uniprot_removal
AF-U5IQI6-model,U5IQI6,afdb,explicit_uniprot_removal
AF-A0A0D5CC74-model,A0A0D5CC74,afdb,explicit_uniprot_removal
AF-M9P8H6-model,M9P8H6,afdb,explicit_uniprot_removal
AF-A0A0A7C8S6-model,A0A0A7C8S6,afdb,explicit_uniprot_removal
AF-A0A0A7C7T9-model,A0A0A7C7T9,afdb,explicit_uniprot_removal
AF-J7F571-model,J7F571,afdb,explicit_uniprot_removal
AF-A0A0X7YVC3-model,A0A0X7YVC3,afdb,explicit_uniprot_removal
AF-A0A6B7FWT5-model,A0A6B7FWT5,afdb,explicit_uniprot_removal
AF-T1R372-model,T1R372,afdb,explicit_uniprot_removal
AF-D5FI06-model,D5FI06,afdb,explicit_uniprot_removal
AF-A0A2U7NI69-model,A0A2U7NI69,afdb,explicit_uniprot_removal
AF-U5IT58-model,U5IT58,afdb,explicit_uniprot_removal
AF-G9HW89-model,G9HW89,afdb,explicit_uniprot_removal
AF-D3U3U3-model,D3U3U3,afdb,explicit_uniprot_removal
AF-E2GJH3-model,E2GJH3,afdb,explicit_uniprot_removal
AF-M4MEZ9-model,M4MEZ9,afdb,explicit_uniprot_removal
AF-F8SKW7-model,F8SKW7,afdb,explicit_uniprot_removal
AF-L7XAA2-model,L7XAA2,afdb,explicit_uniprot_removal
AF-A0A0A7C4M0-model,A0A0A7C4M0,afdb,explicit_uniprot_removal
AF-D5G240-model,D5G240,afdb,explicit_uniprot_removal
AF-F2VNU4-model,F2VNU4,afdb,explicit_uniprot_removal
AF-M4MGG5-model,M4MGG5,afdb,explicit_uniprot_removal
AF-L7USM5-model,L7USM5,afdb,explicit_uniprot_removal
AF-A0A0E3DDD3-model,A0A0E3DDD3,afdb,explicit_uniprot_removal
AF-Q9MYB1-model,Q9MYB1,afdb,explicit_uniprot_removal
AF-A0A288QRQ2-model,A0A288QRQ2,afdb,explicit_uniprot_removal
AF-A0A1X9I4C7-model,A0A1X9I4C7,afdb,explicit_uniprot_removal
AF-I3UI80-model,I3UI80,afdb,explicit_uniprot_removal
AF-A0A583ZBJ0-model,A0A583ZBJ0,afdb,explicit_uniprot_removal
AF-A0A288R1K3-model,A0A288R1K3,afdb,explicit_uniprot_removal
AF-M9P9H5-model,M9P9H5,afdb,explicit_uniprot_removal
AF-D3U3Y5-model,D3U3Y5,afdb,explicit_uniprot_removal
AF-A0A8E4NGK5-model,A0A8E4NGK5,afdb,explicit_uniprot_removal
AF-A0A0K0KRB9-model,A0A0K0KRB9,afdb,explicit_uniprot_removal
AF-J9PVD1-model,J9PVD1,afdb,explicit_uniprot_removal
AF-Q256U5-model,Q256U5,afdb,explicit_uniprot_removal
AF-F6KRW5-model,F6KRW5,afdb,explicit_uniprot_removal
AF-A0A5A4LNV1-model,A0A5A4LNV1,afdb,explicit_uniprot_removal
AF-B2ZCW0-model,B2ZCW0,afdb,explicit_uniprot_removal
AF-A0A0N7ER91-model,A0A0N7ER91,afdb,explicit_uniprot_removal
AF-L0BXN9-model,L0BXN9,afdb,explicit_uniprot_removal
AF-E1U670-model,E1U670,afdb,explicit_uniprot_removal
AF-Q29730-model,Q29730,afdb,explicit_uniprot_removal
AF-Q29914-model,Q29914,afdb,explicit_uniprot_removal
AF-G3D6F1-model,G3D6F1,afdb,explicit_uniprot_removal
AF-D5L9D2-model,D5L9D2,afdb,explicit_uniprot_removal
AF-D3U3N1-model,D3U3N1,afdb,explicit_uniprot_removal
AF-H9C3L3-model,H9C3L3,afdb,explicit_uniprot_removal
AF-A0A1D6ZNI8-model,A0A1D6ZNI8,afdb,explicit_uniprot_removal
AF-I6M551-model,I6M551,afdb,explicit_uniprot_removal
AF-I6TEZ6-model,I6TEZ6,afdb,explicit_uniprot_removal
AF-A0A1C8DSB3-model,A0A1C8DSB3,afdb,explicit_uniprot_removal
AF-A0A5A4LJJ6-model,A0A5A4LJJ6,afdb,explicit_uniprot_removal
AF-Q5EDF7-model,Q5EDF7,afdb,explicit_uniprot_removal
AF-C5J038-model,C5J038,afdb,explicit_uniprot_removal
AF-A0A678ZJR5-model,A0A678ZJR5,afdb,explicit_uniprot_removal
AF-G1ENH4-model,G1ENH4,afdb,explicit_uniprot_removal
AF-A0A678ZX58-model,A0A678ZX58,afdb,explicit_uniprot_removal
AF-Q25BN7-model,Q25BN7,afdb,explicit_uniprot_removal
AF-A0A0G2R0Y6-model,A0A0G2R0Y6,afdb,explicit_uniprot_removal
AF-A0A2H4G451-model,A0A2H4G451,afdb,explicit_uniprot_removal
AF-D6MJK3-model,D6MJK3,afdb,explicit_uniprot_removal
AF-A0A4Y7LIQ9-model,A0A4Y7LIQ9,afdb,explicit_uniprot_removal
AF-A0A583ZBJ1-model,A0A583ZBJ1,afdb,explicit_uniprot_removal
AF-G1ENK0-model,G1ENK0,afdb,explicit_uniprot_removal
AF-A0A6B7HGG1-model,A0A6B7HGG1,afdb,explicit_uniprot_removal
AF-A0A0N7A6B5-model,A0A0N7A6B5,afdb,explicit_uniprot_removal
AF-A0A7G9U860-model,A0A7G9U860,afdb,explicit_uniprot_removal
AF-A0A0K0KR92-model,A0A0K0KR92,afdb,explicit_uniprot_removal
AF-A0A0A7C6C7-model,A0A0A7C6C7,afdb,explicit_uniprot_removal
AF-A0A173ADG8-model,A0A173ADG8,afdb,explicit_uniprot_removal
AF-A0A5J6WGH8-model,A0A5J6WGH8,afdb,explicit_uniprot_removal
AF-F8R1A6-model,F8R1A6,afdb,explicit_uniprot_removal
AF-D3U746-model,D3U746,afdb,explicit_uniprot_removal
AF-A0A0A7C7X2-model,A0A0A7C7X2,afdb,explicit_uniprot_removal
AF-G1EPZ3-model,G1EPZ3,afdb,explicit_uniprot_removal
AF-A0A288QD07-model,A0A288QD07,afdb,explicit_uniprot_removal
AF-C5IZW2-model,C5IZW2,afdb,explicit_uniprot_removal
AF-G0WVC5-model,G0WVC5,afdb,explicit_uniprot_removal
AF-G1EGZ5-model,G1EGZ5,afdb,explicit_uniprot_removal
AF-D4P2X5-model,D4P2X5,afdb,explicit_uniprot_removal
AF-A0A0K0KRC9-model,A0A0K0KRC9,afdb,explicit_uniprot_removal
AF-G1EPS7-model,G1EPS7,afdb,explicit_uniprot_removal
AF-D7NP16-model,D7NP16,afdb,explicit_uniprot_removal
AF-F8T1H2-model,F8T1H2,afdb,explicit_uniprot_removal
AF-A0A7U3L7M0-model,A0A7U3L7M0,afdb,explicit_uniprot_removal
AF-C0KJZ9-model,C0KJZ9,afdb,explicit_uniprot_removal
AF-U5IQI0-model,U5IQI0,afdb,explicit_uniprot_removal
AF-G1EMP8-model,G1EMP8,afdb,explicit_uniprot_removal
AF-Q861G7-model,Q861G7,afdb,explicit_uniprot_removal
AF-M9P9C3-model,M9P9C3,afdb,explicit_uniprot_removal
AF-G4XG04-model,G4XG04,afdb,explicit_uniprot_removal
AF-F0VRV8-model,F0VRV8,afdb,explicit_uniprot_removal
AF-D3U3K2-model,D3U3K2,afdb,explicit_uniprot_removal
AF-G1ENQ4-model,G1ENQ4,afdb,explicit_uniprot_removal
AF-A0A1C8DT60-model,A0A1C8DT60,afdb,explicit_uniprot_removal
AF-F2VNT6-model,F2VNT6,afdb,explicit_uniprot_removal
AF-A0A0A7C9V7-model,A0A0A7C9V7,afdb,explicit_uniprot_removal
AF-Q6ZXX0-model,Q6ZXX0,afdb,explicit_uniprot_removal
AF-M9P9I7-model,M9P9I7,afdb,explicit_uniprot_removal
AF-V5N028-model,V5N028,afdb,explicit_uniprot_removal
AF-B3WFC8-model,B3WFC8,afdb,explicit_uniprot_removal
AF-J7K3I4-model,J7K3I4,afdb,explicit_uniprot_removal
AF-A0A2U7N6U0-model,A0A2U7N6U0,afdb,explicit_uniprot_removal
AF-F2X615-model,F2X615,afdb,explicit_uniprot_removal
AF-A0A2H4FZI1-model,A0A2H4FZI1,afdb,explicit_uniprot_removal
AF-D7NQW2-model,D7NQW2,afdb,explicit_uniprot_removal
AF-A0A514YDT1-model,A0A514YDT1,afdb,explicit_uniprot_removal
AF-A0A4P2ST64-model,A0A4P2ST64,afdb,explicit_uniprot_removal
AF-G3D6D1-model,G3D6D1,afdb,explicit_uniprot_removal
AF-M9P9C9-model,M9P9C9,afdb,explicit_uniprot_removal
AF-F2VYK8-model,F2VYK8,afdb,explicit_uniprot_removal
AF-D6MLB0-model,D6MLB0,afdb,explicit_uniprot_removal
AF-F2VNT4-model,F2VNT4,afdb,explicit_uniprot_removal
AF-A0A1D3KYI3-model,A0A1D3KYI3,afdb,explicit_uniprot_removal
AF-E0X9J5-model,E0X9J5,afdb,explicit_uniprot_removal
AF-D2DL25-model,D2DL25,afdb,explicit_uniprot_removal
AF-E3T1V2-model,E3T1V2,afdb,explicit_uniprot_removal
AF-A0A2U7MWH0-model,A0A2U7MWH0,afdb,explicit_uniprot_removal
AF-A0A2I4PZI2-model,A0A2I4PZI2,afdb,explicit_uniprot_removal
AF-J7K459-model,J7K459,afdb,explicit_uniprot_removal
AF-G1EQ91-model,G1EQ91,afdb,explicit_uniprot_removal
AF-A0A0A7C462-model,A0A0A7C462,afdb,explicit_uniprot_removal
AF-G1EPJ1-model,G1EPJ1,afdb,explicit_uniprot_removal
AF-A0A2H4G450-model,A0A2H4G450,afdb,explicit_uniprot_removal
AF-I6NN04-model,I6NN04,afdb,explicit_uniprot_removal
AF-E2GJI2-model,E2GJI2,afdb,explicit_uniprot_removal
AF-C7FDQ9-model,C7FDQ9,afdb,explicit_uniprot_removal
AF-G1EQA6-model,G1EQA6,afdb,explicit_uniprot_removal
AF-D6MLP8-model,D6MLP8,afdb,explicit_uniprot_removal
AF-I3VZ20-model,I3VZ20,afdb,explicit_uniprot_removal
AF-D3XDF4-model,D3XDF4,afdb,explicit_uniprot_removal
AF-A0A0N7A4U5-model,A0A0N7A4U5,afdb,explicit_uniprot_removal
AF-K4JQY2-model,K4JQY2,afdb,explicit_uniprot_removal
AF-G0Z8C9-model,G0Z8C9,afdb,explicit_uniprot_removal
AF-F6KRT7-model,F6KRT7,afdb,explicit_uniprot_removal
AF-G1ENI6-model,G1ENI6,afdb,explicit_uniprot_removal
AF-D2DKP8-model,D2DKP8,afdb,explicit_uniprot_removal
AF-A0A1X9I3V6-model,A0A1X9I3V6,afdb,explicit_uniprot_removal
AF-A0A1X9I544-model,A0A1X9I544,afdb,explicit_uniprot_removal
AF-M9P949-model,M9P949,afdb,explicit_uniprot_removal
AF-C9E862-model,C9E862,afdb,explicit_uniprot_removal
AF-C8CHB5-model,C8CHB5,afdb,explicit_uniprot_removal
AF-A0A1S5QR12-model,A0A1S5QR12,afdb,explicit_uniprot_removal
AF-A0A180H5T3-model,A0A180H5T3,afdb,explicit_uniprot_removal
AF-A0A109V3D8-model,A0A109V3D8,afdb,explicit_uniprot_removal
AF-A0A0A7C7L6-model,A0A0A7C7L6,afdb,explicit_uniprot_removal
AF-A0A6J7ZC34-model,A0A6J7ZC34,afdb,explicit_uniprot_removal
AF-G0ZDV6-model,G0ZDV6,afdb,explicit_uniprot_removal
AF-A0A141AZF0-model,A0A141AZF0,afdb,explicit_uniprot_removal
AF-A0A1C8DUL5-model,A0A1C8DUL5,afdb,explicit_uniprot_removal
AF-L7PG23-model,L7PG23,afdb,explicit_uniprot_removal
AF-A8VYR8-model,A8VYR8,afdb,explicit_uniprot_removal
AF-A0A583ZBX8-model,A0A583ZBX8,afdb,explicit_uniprot_removal
AF-G4XN21-model,G4XN21,afdb,explicit_uniprot_removal
AF-L0RFH1-model,L0RFH1,afdb,explicit_uniprot_removal
AF-Q861B3-model,Q861B3,afdb,explicit_uniprot_removal
AF-D5FWE0-model,D5FWE0,afdb,explicit_uniprot_removal
AF-A0A2H4G418-model,A0A2H4G418,afdb,explicit_uniprot_removal
AF-E2D5R9-model,E2D5R9,afdb,explicit_uniprot_removal
AF-A0A0G2R1A4-model,A0A0G2R1A4,afdb,explicit_uniprot_removal
AF-M9PAG4-model,M9PAG4,afdb,explicit_uniprot_removal
AF-A0A0X7YJS9-model,A0A0X7YJS9,afdb,explicit_uniprot_removal
AF-D3U4E1-model,D3U4E1,afdb,explicit_uniprot_removal
AF-E7BYD3-model,E7BYD3,afdb,explicit_uniprot_removal
AF-F8R8K8-model,F8R8K8,afdb,explicit_uniprot_removal
AF-D6C6B6-model,D6C6B6,afdb,explicit_uniprot_removal
AF-V5N0B1-model,V5N0B1,afdb,explicit_uniprot_removal
AF-H6UV79-model,H6UV79,afdb,explicit_uniprot_removal
AF-A0A1X9I4A9-model,A0A1X9I4A9,afdb,explicit_uniprot_removal
AF-A0A0A7C7P2-model,A0A0A7C7P2,afdb,explicit_uniprot_removal
AF-G1EQL7-model,G1EQL7,afdb,explicit_uniprot_removal
AF-G1ENR2-model,G1ENR2,afdb,explicit_uniprot_removal
AF-D7NNY7-model,D7NNY7,afdb,explicit_uniprot_removal
AF-A0A0E3DCS6-model,A0A0E3DCS6,afdb,explicit_uniprot_removal
AF-D3G9I6-model,D3G9I6,afdb,explicit_uniprot_removal
AF-A0A7L4X7P4-model,A0A7L4X7P4,afdb,explicit_uniprot_removal
AF-G1EQG9-model,G1EQG9,afdb,explicit_uniprot_removal
AF-G1EQA2-model,G1EQA2,afdb,explicit_uniprot_removal
AF-A0A288Q9A0-model,A0A288Q9A0,afdb,explicit_uniprot_removal
AF-A0A1L2BMB0-model,A0A1L2BMB0,afdb,explicit_uniprot_removal
AF-C5IZM3-model,C5IZM3,afdb,explicit_uniprot_removal
AF-G3DR76-model,G3DR76,afdb,explicit_uniprot_removal
AF-A0A1S5QR34-model,A0A1S5QR34,afdb,explicit_uniprot_removal
AF-D7NP75-model,D7NP75,afdb,explicit_uniprot_removal
AF-C9WCZ0-model,C9WCZ0,afdb,explicit_uniprot_removal
AF-A0A0E3DDB9-model,A0A0E3DDB9,afdb,explicit_uniprot_removal
AF-A0A286MCD8-model,A0A286MCD8,afdb,explicit_uniprot_removal
AF-M9P8H9-model,M9P8H9,afdb,explicit_uniprot_removal
AF-F8R1D1-model,F8R1D1,afdb,explicit_uniprot_removal
AF-S4T701-model,S4T701,afdb,explicit_uniprot_removal
AF-T1WG60-model,T1WG60,afdb,explicit_uniprot_removal
AF-A0A286MC60-model,A0A286MC60,afdb,explicit_uniprot_removal
AF-C9WER8-model,C9WER8,afdb,explicit_uniprot_removal
AF-Q9TPU1-model,Q9TPU1,afdb,explicit_uniprot_removal
AF-A0A493QP47-model,A0A493QP47,afdb,explicit_uniprot_removal
AF-H9C5H9-model,H9C5H9,afdb,explicit_uniprot_removal
AF-A0A1L2BMB5-model,A0A1L2BMB5,afdb,explicit_uniprot_removal
AF-C5J004-model,C5J004,afdb,explicit_uniprot_removal
AF-O02861-model,O02861,afdb,explicit_uniprot_removal
AF-M9XGG6-model,M9XGG6,afdb,explicit_uniprot_removal
AF-A0A0N7A4F0-model,A0A0N7A4F0,afdb,explicit_uniprot_removal
AF-E3SGB7-model,E3SGB7,afdb,explicit_uniprot_removal
AF-J7K3I1-model,J7K3I1,afdb,explicit_uniprot_removal
AF-A0A2I4PZB1-model,A0A2I4PZB1,afdb,explicit_uniprot_removal
AF-A0A0E3DDB5-model,A0A0E3DDB5,afdb,explicit_uniprot_removal
AF-A0A2H4G2C0-model,A0A2H4G2C0,afdb,explicit_uniprot_removal
AF-E5G0Z6-model,E5G0Z6,afdb,explicit_uniprot_removal
AF-A0A6V6XZE0-model,A0A6V6XZE0,afdb,explicit_uniprot_removal
AF-D3U3W6-model,D3U3W6,afdb,explicit_uniprot_removal
AF-D6MLC1-model,D6MLC1,afdb,explicit_uniprot_removal
